id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
38219176,"Comfy Bedroom in Convenient, awesome location!",75827016045,verified,Jean Paul,Brooklyn,Flatbush,40.6522,-73.96164,United States,US,False,strict,Private room,2007.0,"$1,155 ",$231 ,2.0,111.0,4/13/2020,1.9,4.0,2.0,0.0,,
35601274,Art Deco Live / Work Studio in the East Village,86651717881,verified,Jeremy,Manhattan,East Village,40.72715,-73.98643,United States,US,True,flexible,Entire home/apt,2021.0,$352 ,$70 ,75.0,2.0,11/5/2021,0.32,2.0,23.0,187.0,,
44090125,"Private Bedroom in Bushwick, BK",77258113508,verified,Cameron,Brooklyn,Bushwick,40.69487,-73.9263,United States,US,True,moderate,Private room,2016.0,$727 ,$145 ,10.0,0.0,,,1.0,1.0,0.0,"Respect yourself respect others please clean up after yourself. NO smoking, drinking or partying . Lock out is $50 , late check in after 9 Pm and early check in before 9 A.M. is $50, pay upon arrival.",
52455261,Cosy and comfortable 2 Bdrm with Outdoor Space,38112569751,unconfirmed,Ed And Heather,Brooklyn,Bushwick,40.69374,-73.912,United States,US,True,flexible,Entire home/apt,2022.0,$677 ,$135 ,2.0,45.0,6/30/2019,3.98,4.0,1.0,74.0,"Hello there! Please only enter the front door of the building if I have let you in or you have been given the key beforehand.  Please leave the apartment and its contents in the same condition you found it. Please no one in the apartment except the registered guests.  This is a strict one.  Thanks for understanding! Please no eating or drinking on the sofa. (Also, please hand wash any dishes used.) Please walk gently in the apartment and observe quiet hours of 8pm-10am. It is an old building and sound transfers easily.  Definitely no smoking and/or any other ""substances"" on the premises. Sorry, none of the alcohol in the apartment is for guest consumption. Thank you for respecting the property and also my furnishings. This helps me offer nice things for consequent guests! Sorry for the litany of rules, but adhering to these will make everyone happy. I like to keep a calm & clean place. Thank you! Paul",
30891812,The home of love 2,84247749980,unconfirmed,Shu,Brooklyn,Sunset Park,40.64528,-74.00465,United States,US,True,strict,Private room,2014.0,$800 ,$160 ,1.0,34.0,2/14/2022,1.13,3.0,8.0,174.0,,
18517531,SEMI STUDIO IN 2bdrm apt PRIVATE Bath,23318760799,unconfirmed,Mike&Mavi,Manhattan,Harlem,40.82347,-73.95452,United States,US,False,strict,Private room,2004.0,$935 ,$187 ,5.0,4.0,6/1/2019,0.35,4.0,3.0,324.0,#NAME?,
46940545,"$6,500 p/m or short term, 5 Star, LUX, Clean, Big",27747019260,unconfirmed,Hutch,Manhattan,Upper East Side,40.76401,-73.95929,United States,US,True,moderate,Entire home/apt,2016.0,$928 ,$186 ,7.0,29.0,6/29/2019,1.34,3.0,1.0,237.0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
33231355,Private Bdrm/Bathrm. New! Elevator!,63007323905,verified,Irene,Manhattan,East Harlem,40.79128,-73.94125,United States,US,True,strict,Private room,2009.0,"$1,168 ",$234 ,3.0,37.0,1/3/2022,0.27,5.0,1.0,312.0,,
10345700,"3bd apt w/yard in Astoria, 10 mins from Manhattan.",64054498076,unconfirmed,Dayne,Queens,Long Island City,40.75903,-73.92943,United States,US,False,flexible,Entire home/apt,2020.0,$307 ,$61 ,2.0,111.0,7/6/2019,3.18,1.0,1.0,297.0,No Smoking Please leave all things the way you found them.  No pets allowed. We will leave more detailed guidelines in the apartment.,
40856961,Huge Room in Lower East Side Loft,58903853273,verified,Hannes,Manhattan,Lower East Side,40.71846,-73.98672,United States,US,True,strict,Private room,2012.0,$822 ,$164 ,4.0,3.0,12/19/2015,0.06,2.0,1.0,0.0,,
53014189,Prime Williamsburg location- Private bedrm & bath,53572334263,verified,Lauren,Brooklyn,Williamsburg,40.71686,-73.95638,United States,US,False,moderate,Private room,2016.0,$503 ,$101 ,2.0,17.0,6/17/2019,1.15,3.0,1.0,1.0,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",
38673719,"Room for rent. Quiet, safe.",56274732281,unconfirmed,Wanda,Manhattan,East Village,40.73042,-73.98884,United States,US,False,strict,Private room,2006.0,$86 ,$17 ,30.0,24.0,2/29/2020,0.35,4.0,1.0,0.0,,
49616991,"*Serenity & Heart* spacious, bright, sleeps 4 SOHO",72122444427,verified,J. Cobb,Manhattan,Nolita,40.72148,-73.99543,United States,US,True,strict,Entire home/apt,2011.0,"$1,065 ",$213 ,5.0,150.0,6/29/2019,4.19,3.0,1.0,105.0,"You will be sharing a bathroom, so you must be considerate of time spent in the bathroom in the morning when getting ready. If you use the kitchen, please put the dirty cups, bowls, plates, and silverware in the dirty dishes tub, and hand wash all of the pots, pans, and cooking tools you use. Please clean up any mess you may have made. Remember to turn on the fan when using the stove or oven so the fire alarm does not go off from the steam! Please only smoke outside, away from the apartment building, and dispose of your cigarettes responsibly. Checkout: Checkout is at 11:00 am, please inquire if you would like to check out later or leave your bags with us for the day. If we are not awake/home when you leave, please leave the passes on the desk in your room, lock the front door behind you, and put your keys in the lock box behind the front stair case.",
53885718,5min to JFK! Private Queen Room in New home! R2,12368740814,verified,Johann,Queens,Jamaica,40.69238,-73.80247,United States,US,True,moderate,Private room,2022.0,$924 ,$185 ,1.0,37.0,3/23/2019,2.8,2.0,4.0,297.0,"Leave the apartment as you found it!  If you used dishes or cups or anything in the kitchen area, you are expected to clean, wash, dry and return the item to its origin.   Act respectful in the neighborhood and inside the halls, other units are in the building so act responsible.   We ask that quiet hours be respected between 11pm and 8am.  Meaning no dance parties, loud noises, or other disturbances that are not emergencies.  We understand sometime guest will like to enjoy themselves until the bars close (2am).  We expect you to be courteous once you return to the property, excessive noise and disturbances reported may result in cancellation of your booking immediately without refund and maybe forcibly removed at my or my agents discretion.   No Smoking No Parties No Drugs No Weapons Only People on Reservation permitted to stay in the apartment. Please keep front door locked and closed at all times. You are expected to leave the apartment as you found it, kitchen clean, fridge empty, ",
41184475,*Amazing Lower East Side Apartment*,59761773596,unconfirmed,Zlatko,Manhattan,Lower East Side,40.71978,-73.98424,United States,US,False,moderate,Entire home/apt,2007.0,$714 ,$143 ,2.0,6.0,1/1/2017,0.13,2.0,1.0,0.0,,
4664190,MODERN Luxury Hotel Residence in Midtown,48991856138,unconfirmed,Dee J,Manhattan,Hell's Kitchen,40.7574,-73.99361,United States,US,True,strict,Entire home/apt,2019.0,$456 ,$91 ,6.0,11.0,11/1/2018,0.22,1.0,1.0,387.0,,
36879849,521 West 48th-2 bedroom 1 bath  in Midtown West,57067111270,unconfirmed,Jeniffer,Manhattan,Hell's Kitchen,40.76411,-73.99371,United States,US,False,moderate,Entire home/apt,2005.0,$728 ,$146 ,30.0,7.0,7/17/2021,0.13,2.0,186.0,302.0,,
3930735,Beautiful Sunset Park,12939987142,verified,Kaykay,Brooklyn,Sunset Park,40.64752,-74.0059,United States,US,True,flexible,Shared room,2005.0,$843 ,$169 ,2.0,7.0,5/13/2017,0.12,2.0,1.0,258.0,"All guests must agree to the following:   1. The hallway going up to the penthouse is narrow. Take care not to make marks or scratches from suitcases on the walls. 2. No smoking anywhere on the premises or around the building.  3. The guest must keep the room clean. Please dispose of the garbage can bag upon checkout and leave the used towels and sheets in the white hamper at the foot of the bed.  4. Guests may use the washer and dryer in the basement, but clothes must be immediately removed from machines when done. Make sure to clean the lint tray on the dryer to avoid a risk of fire.  5. No additional guests are allowed to stay past 11:00 PM or sleep over. The room is designed for a single-person use only.  6. When using the bathroom, male guests are asked to sit or keep seats down and to clean the seat after each use. Guests must tidy the shower when done.  7. Guests may NOT place hot pans or cooking items on the marble counters without a trivet. There are two silicone trivets and a",
18176761,"4 Bed, 2 Bath Apt in East Village-Garden Duplex",9998961904,unconfirmed,East Village,Manhattan,East Village,40.72468,-73.98996,United States,US,False,flexible,Entire home/apt,2013.0,$634 ,$127 ,4.0,11.0,7/7/2019,0.75,5.0,4.0,164.0,,
9353769,NYC Midtown West 1 bedroom luxury apartment!,58951552445,verified,Kara,Manhattan,Midtown,40.76571,-73.98312,United States,US,True,flexible,Entire home/apt,2007.0,$56 ,$11 ,30.0,0.0,,,1.0,121.0,294.0,"PARKING Overnight and weekends, you can park on the street right in front of the house (please DO NOT use the neighbor's driveway).  During weekday commuting hours, you can park on Linwood Street.  Street cleaning alternates from one side to the other on Tuesday mornings, so please park on the appropriate side if you're going to leave your car - the signage is good. KITCHEN The occasional coffee mug and pot is fine to leave behind in the sink on your dash to the airport, but we expect that you'll restore dishes and cookware to their originally clean state after use. WIFI The password is basket4210baked NO SMOKING INSIDE Feel free to light up outside, but please dispose of butts properly. QUIET PLEASE The apartment is one of three in the building - the other two are occupied by professional folks who are respectful of their neighbors and the tranquility of the neighborhood.  We expect they'll be treated in kind. HEATING/COOLING Please turn a/c off when not in the apartment. The heat run",
55866266,Lovely Private Garden Apt!,66603538838,verified,Natasha,Brooklyn,Bedford-Stuyvesant,40.68563,-73.92331,United States,US,True,flexible,Entire home/apt,2013.0,"$1,192 ",$238 ,4.0,1.0,10/27/2018,0.12,5.0,4.0,129.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
46350137,Private room (cozy and clean) Manhattan NYC,15986617011,unconfirmed,Anna Chiara,Manhattan,East Harlem,40.80356,-73.94034,United States,US,True,strict,Private room,2003.0,$980 ,$196 ,30.0,5.0,5/4/2019,0.24,4.0,4.0,211.0,,
9381384,Brooklyn Summer Haven- Private Room!,48046131733,verified,Ruby,Brooklyn,Bedford-Stuyvesant,40.67988,-73.92687,United States,US,True,strict,Private room,2006.0,$184 ,$37 ,1.0,0.0,,,5.0,1.0,259.0,,
18182837,Couch of your dreams,64448945267,unconfirmed,Yael,Manhattan,Harlem,40.82829,-73.94691,United States,US,True,strict,Shared room,2019.0,$82 ,$16 ,5.0,0.0,,,4.0,2.0,363.0,#NAME?,
1741970,Very close to Downtown Awesome Room,41250040282,unconfirmed,Jeffrey,Brooklyn,Gravesend,40.60399,-73.97092,United States,US,True,moderate,Private room,2004.0,$147 ,$29 ,1.0,61.0,7/6/2019,0.81,2.0,2.0,348.0,,
37753587,Garden View Room - Close to Trains! Brooklyn,37349110047,unconfirmed,Gloria,Brooklyn,Bushwick,40.69491,-73.92316,United States,US,True,strict,Private room,2007.0,$629 ,$126 ,30.0,6.0,11/1/2020,0.15,3.0,2.0,0.0,,
39641901,Duplex with two terraces and a view,4310969764,unconfirmed,Arsenio,Brooklyn,Crown Heights,40.67504,-73.95273,United States,US,False,flexible,Entire home/apt,2019.0,$264 ,$53 ,4.0,6.0,1/2/2019,0.08,3.0,1.0,250.0,,
16051511,Room in Big Apartment Available in Flatbush,95766374239,verified,Juli,Brooklyn,Flatbush,40.65182,-73.95804,United States,US,True,strict,Private room,2020.0,$78 ,$16 ,7.0,0.0,,,5.0,1.0,0.0,,
52978841,Harlem hideout w/ great amenities!,72798789244,verified,Justin,Manhattan,Harlem,40.82599,-73.95289,United States,US,False,strict,Private room,2021.0,$303 ,$61 ,2.0,0.0,,,2.0,3.0,188.0,"We love guests who are respectful, clean up after themselves, and understand that we work from home so although we may be physically present in the home, we might be preoccupied with our work. No smoking or drugs of any kind, even outside. ",
55119004,Beautiful cozy apt by Central Park,20298905557,verified,Abraham,Manhattan,East Harlem,40.79832,-73.94214,United States,US,False,flexible,Shared room,2016.0,$485 ,$97 ,2.0,35.0,5/28/2019,3.23,4.0,9.0,9.0,"- - NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! No ""DRUGS""! - Keep the Place Clean at All Times! - Do Not Ask the ""Neighbors"" for anything.  Ask Me!-  - No Neighbors Interaction! - No ""Drugs"" Please!!! - No Noise! A printed house rule will be provided. Please be respectful to others when all rooms are booked.  10 AM Check-out and Check-in is between 12PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Stockton St.  It Is 2 Streets Away.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
4624424,Heaven On Riverside,50045045139,unconfirmed,Byron,Manhattan,Harlem,40.82332,-73.95471,United States,US,True,moderate,Private room,2008.0,$709 ,$142 ,2.0,16.0,4/30/2019,0.3,1.0,3.0,103.0,,
37579060,AMAZING PRIVATE room located in the HEART of TS !,75957089580,unconfirmed,Millennium Premier,Manhattan,Theater District,40.75775,-73.98332,United States,US,False,moderate,Private room,2020.0,$359 ,$72 ,1.0,1.0,1/1/2021,0.07,3.0,6.0,99.0,,
43579248,Comfy spacious Astoria aptmt 15m from Manhattan,12163964867,verified,Jwanah,Queens,Astoria,40.76248,-73.92422,United States,US,False,moderate,Private room,2018.0,$666 ,$133 ,3.0,0.0,,,1.0,1.0,0.0,,
48069999,Cozy room in Prime Williamsburg,25169260790,verified,Alexis,Brooklyn,Williamsburg,40.71811,-73.95793,United States,US,False,strict,Private room,2014.0,$741 ,$148 ,3.0,3.0,1/16/2017,0.09,2.0,1.0,363.0,"For Your CarYup! IT'S JUST THE PARKING SPACE.  And it's reasonable but not FREE, and not even a bed is included.  No Queen No Real Bed, No Beds at all, but I don't care how few or how many people use the car you park in the space.   I'm writing to AIRBNB's Help Desk, to get them to add OTHER to their ""Room Type"" menu, and to add a choice of 0 beds to the pull down menus.     Parking in Boston's South End is more scarce than Penthouses or Hen's Teeth.  And parking per square foot rents for more than a square foot of air-mattress-for-a-night!  Go To https://www.airbnb.com/rooms/",
